Latitude,Longitude,Magnitude
-12.1252787180,-76.7315691368,22.9852428436
-12.1220063326,-76.7344051621,24.6819458008
-12.1186872252,-76.7371813370,31.1898612976
-12.1153257607,-76.7398943818,35.6611175537
-12.1119198210,-76.7425461982,36.3792800903
-12.1084619000,-76.7451423971,39.5945739746
-12.1049616536,-76.7476755051,39.9475402832
-12.1014111695,-76.7501510792,39.6889190674
-12.0978339346,-76.7525530273,36.2999954224
-12.0942003536,-76.7549011892,29.4275207520
-12.0905330561,-76.7571806029,25.6478633881
-11.7505181297,-76.6676511078,27.8113536835
-11.7484001910,-76.6638480412,32.9522018433
-11.7463506488,-76.6600130876,35.9560546875
-11.7443699782,-76.6561476696,35.0498390198
-11.7424548079,-76.6522455034,42.0308914185
-11.7406039546,-76.6483037286,43.7539596558
-11.7388207514,-76.6443288218,49.6968231201
-11.7371112657,-76.6403350001,54.6567535400
-11.7354670812,-76.6363027639,56.9094810486
-11.7338936478,-76.6322452818,55.5097503662
-11.7323917408,-76.6281649703,64.5995941162
-11.7309554315,-76.6240447587,61.6195373535
-11.7295928690,-76.6199078854,56.8792915344
-11.7283038582,-76.6157550816,50.2861480713
-11.7270853287,-76.6115767089,46.4645767212
-11.7259348451,-76.6073625962,55.0397644043
-11.7248607858,-76.6031437560,59.6435661316
-11.7238575933,-76.5988988096,62.2440185547
-11.7229289007,-76.5946431671,53.9123535156
-11.7220729785,-76.5903694255,42.0707168579
-11.7212909022,-76.5860824819,38.7885894775
-11.7205831474,-76.5817862566,39.0767364502
-11.7199487081,-76.5774739312,41.0660018921
-11.7193876014,-76.5731438317,49.6721725464
-11.7189015203,-76.5688088479,62.1459045410
-11.7184903410,-76.5644691264,63.4622879028
-11.7181539045,-76.5601247049,70.1372909546
-11.7178919986,-76.5557732150,69.4826583862
-11.7177044821,-76.5514074012,64.4043273926
-11.7175924132,-76.5470546562,56.6853904724
-11.7175550511,-76.5426880067,47.3327827454
-11.7175926778,-76.5383298052,39.8803939819
-11.7177049407,-76.5339789131,39.7056770325
-11.7178928100,-76.5296110870,41.2244873047
-11.7181546631,-76.5252653527,40.5894470215
-11.7184916995,-76.5209169168,41.2895088196
-11.7189033727,-76.5165749736,43.4607315063
-11.7193891892,-76.5122442784,40.5125846863
-11.7199496608,-76.5079202840,39.5672607422
-11.7205846823,-76.5036049194,41.1908035278
-11.7212933014,-76.4993040447,39.8010406494
-11.7220754835,-76.4950177818,40.4981765747
-11.7229332580,-76.4907362461,41.1676521301
-11.7238606275,-76.4864880928,40.2957382202
-11.7248627793,-76.4822483737,39.5224151611
-11.7259383380,-76.4780243328,40.3427581787
-11.7270869340,-76.4738176334,61.5785140991
-11.7283062926,-76.4696367477,69.5195312500
-11.7296005252,-76.4654680591,71.1284561157
-11.7309625584,-76.4613339896,73.0646362305
-11.7323953219,-76.4572250130,70.8886413574
-11.7338965057,-76.4531469412,60.2232093811
-11.7354725146,-76.4490831513,39.6285133362
-11.7371157288,-76.4450537552,25.3652553558
-11.7751200662,-76.3820509321,30.7136783600
-11.7779119254,-76.3787292221,34.5884895325
-11.7807588446,-76.3754593795,31.7642402649
-11.9294296028,-76.2950661402,24.7594089508
-11.9508102115,-76.2929566678,25.5104465485
-11.9551060085,-76.2927624912,30.6371383667
-11.9594043533,-76.2926444442,28.3215084076
-11.9636917426,-76.2926028296,27.7421169281
-12.1990089201,-76.6203952832,27.2798805237
-12.1976353459,-76.6245637211,32.7747154236
-12.1961964322,-76.6286896672,34.8546981812
-12.1946834331,-76.6327992120,37.3370513916
-12.1930992655,-76.6368832810,38.0401916504
-12.1914431531,-76.6409432620,33.6748924255
-12.1897203631,-76.6449663849,36.0359611511
-12.1879318508,-76.6489514631,39.8996124268
-12.1860703552,-76.6529143837,41.2821578979
-12.1841415675,-76.6568424848,41.7930259705
-12.1821461074,-76.6607348223,39.2785949707
-12.1800842063,-76.6645907481,40.7286796570
-12.1779595940,-76.6684035590,43.2038955688
-12.1757690912,-76.6721797305,38.5423507690
-12.1735100670,-76.6759228485,38.6132164001
-12.1711883539,-76.6796230438,40.7964782715
-12.1688070456,-76.6832758301,41.2464256287
-12.1663593057,-76.6868917905,37.7459449768
-12.1638498712,-76.6904635324,35.1958465576
-12.1612743267,-76.6939970549,32.7720642090
-12.1586505191,-76.6974683024,29.7588119507
-12.1559628134,-76.7008985124,36.4229888916
-12.1532122187,-76.7042857642,39.1173553467
-12.1504086837,-76.7076178786,36.1013793945
-12.1475421925,-76.7109066745,36.4584884644
-12.1446305206,-76.7141320289,37.1143264771
-12.1416558431,-76.7173138664,35.7166633606
-12.1386205472,-76.7204488146,26.8848247528
-12.1259897817,-76.7324016496,25.6006889343
-12.1227029725,-76.7352501681,30.4619483948
-12.1193692118,-76.7380385299,31.8483123779
-12.1159929353,-76.7407635275,39.0919952393
-12.1125719719,-76.7434270264,36.3522186279
-12.1090988243,-76.7460346556,40.0440902710
-12.1055831484,-76.7485789238,37.3793106079
-12.1020170144,-76.7510653878,39.7952079773
-12.0984240061,-76.7534779021,39.3998184204
-12.0947744225,-76.7558363958,31.4985065460
-11.7563352540,-76.6794031860,23.0618534088
-11.7495784752,-76.6682011016,32.3471527100
-11.7474512109,-76.6643812862,38.1726799011
-11.7453926606,-76.6605294594,36.9456939697
-11.7434032639,-76.6566470167,36.8529739380
-11.7414796498,-76.6527276743,43.9226722717
-11.7396206172,-76.6487685541,47.8733024597
-11.7378295874,-76.6447761502,54.2400970459
-11.7361126101,-76.6407647337,58.5304679871
-11.7344611279,-76.6367147690,55.0974502563
-11.7328807671,-76.6326394249,53.7073173523
-11.7313722854,-76.6285411355,63.5908813477
-11.7299296481,-76.6244027855,64.9691772461
-11.7285610927,-76.6202477117,62.9646911621
-11.7272663710,-76.6160766363,59.9585571289
-11.7260424831,-76.6118798673,54.1385269165
-11.7248869232,-76.6076472064,60.1746215820
-11.7238081579,-76.6034097962,67.2349243164
-11.7228005413,-76.5991461683,66.3655014038
-11.7218677596,-76.5948717955,55.6244087219
-11.7210080656,-76.5905792389,44.4749221802
-11.7202225877,-76.5862734180,39.1099777222
-11.7195117132,-76.5819582843,38.0943260193
-11.7188744538,-76.5776269860,39.0807456970
-11.7183108796,-76.5732778266,51.5662155151
-11.7178227013,-76.5689237562,65.0825805664
-11.7174096890,-76.5645649393,67.3500900269
-11.7170717542,-76.5602013958,67.3922576904
-11.7168087557,-76.5558307527,67.6276397705
-11.7166203932,-76.5514457242,62.2816772461
-11.7165078308,-76.5470738219,54.4879684448
-11.7164703101,-76.5426879539,42.9749259949
-11.7165080954,-76.5383105713,37.1394271851
-11.7166208695,-76.5339405303,39.3030891418
-11.7168095672,-76.5295534800,43.0398178101
-11.7170725658,-76.5251886205,40.5757904053
-11.7174110827,-76.5208210457,39.8748245239
-11.7178245183,-76.5164599892,41.5759048462
-11.7183124850,-76.5121102321,38.0234336853
-11.7188754595,-76.5077672112,38.6050949097
-11.7195132127,-76.5034328424,41.4137115479
-11.7202249692,-76.4991130414,39.4790306091
-11.7210106236,-76.4948079191,40.4894180298
-11.7218721698,-76.4905075371,41.4632720947
-11.7228036285,-76.4862406849,41.4505119324
-11.7238101867,-76.4819823066,39.8581657410
-11.7248904691,-76.4777396734,38.5807952881
-11.7260440884,-76.4735144483,53.0304527283
-11.7272688230,-76.4693151571,63.9990844727
-11.7285687488,-76.4651281164,68.9256057739
-11.7299367927,-76.4609758554,75.3421859741
-11.7313758842,-76.4568488030,74.8493957520
-11.7328836779,-76.4527527713,64.2204437256
-11.7344666142,-76.4486711014,42.0722122192
-11.7361170732,-76.4446239679,27.4337368011
-11.7742886622,-76.3813437110,23.4883708954
-11.7770928286,-76.3780073738,25.0741882324
-11.8014793013,-76.3532247824,22.3465042114
-11.9507524962,-76.2918565245,25.3687400818
-11.9550672186,-76.2916615422,29.6422233582
-11.9593844974,-76.2915429582,29.3062858582
-11.9636907728,-76.2915010937,31.3627128601
-11.9680144976,-76.2915355494,22.2600288391
-12.1055919367,-76.3368273132,22.8619575500
-12.1091025781,-76.3393681405,23.6441860199
-12.2000404560,-76.6207363494,26.0987968445
-12.1986608684,-76.6249230884,31.3352298737
-12.1972156586,-76.6290671466,32.2870635986
-12.1956960273,-76.6331947399,34.3910751343
-12.1941049093,-76.6372967311,36.2942924500
-12.1924415283,-76.6413745259,32.9962005615
-12.1907111867,-76.6454153092,35.9045867920
-12.1889148047,-76.6494178855,38.8330230713
-12.1870451389,-76.6533981957,37.8146972656
-12.1851078804,-76.6573435329,38.4512939453
-12.1831036314,-76.6612529351,38.1028671265
-12.1810326762,-76.6651257812,37.0604133606
-12.1788987799,-76.6689553500,42.8824424744
-12.1766986221,-76.6727480540,40.2628326416
-12.1744296778,-76.6765076049,39.3780288696
-12.1720977971,-76.6802240437,40.9305343628
-12.1697060385,-76.6838928571,39.0602912903
-12.1672475480,-76.6875246912,37.0787353516
-12.1647271155,-76.6911121083,37.2574920654
-12.1621402549,-76.6946611255,34.1838607788
-12.1595049193,-76.6981476063,35.4872817993
-12.1568054206,-76.7015928692,34.1215057373
-12.1540427679,-76.7049949755,37.4586982727
-12.1512269276,-76.7083417101,35.2873573303
-12.1483478486,-76.7116449456,34.6342163086
-12.1454233946,-76.7148844334,29.8683567047
-12.1424356702,-76.7180802239,28.1772480011
-12.1393870447,-76.7212289265,24.3553848267
-12.1267008428,-76.7332341669,24.8025798798
-12.1233996097,-76.7360951784,28.9978885651
-12.1200512486,-76.7388957990,34.0279579163
-12.1166601601,-76.7416327313,39.5657196045
-12.1132241729,-76.7443079127,39.7060470581
-12.1097357809,-76.7469269722,39.6796379089
-12.1062046755,-76.7494824005,40.2702789307
-12.1026228914,-76.7519797545,42.0539588928
-12.0990141275,-76.7544028528,37.2958106995
-12.0953485146,-76.7567716783,30.8353824615
-12.0916488946,-76.7590711797,26.4032745361
-11.7531009107,-76.6762956747,23.5887031555
-11.7508359212,-76.6725406008,27.7210159302
-11.7486387489,-76.6687511274,36.8311538696
-11.7465021767,-76.6649145724,40.1480598450
-11.7444346007,-76.6610458545,42.6062660217
-11.7424364781,-76.6571463961,44.7579460144
-11.7405044555,-76.6532098688,48.6763153076
-11.7386372966,-76.6492333852,48.1023063660
-11.7368384049,-76.6452234754,54.4896240234
-11.7351138655,-76.6411945000,60.9873123169
-11.7334552092,-76.6371267533,64.7754516602
-11.7318679212,-76.6330335561,64.1302642822
-11.7303527941,-76.6289173158,64.1528625488
-11.7289038466,-76.6247608276,66.1443939209
-11.7275292983,-76.6205875354,62.3809814453
-11.7262289186,-76.6163981752,61.5977592468
-11.7249996725,-76.6121830188,59.4082260132
-11.7238390540,-76.6079318055,63.3141670227
-11.7227555650,-76.6036758255,69.4523162842
-11.7217435244,-76.5993935117,71.4790954590
-11.7208066536,-76.5951004087,62.6749153137
-11.7199432054,-76.5907890418,56.0265731812
-11.7191542377,-76.5864643615,42.5459480286
-11.7184402435,-76.5821303197,38.9090957642
-11.7178002347,-76.5777800330,40.1071434021
-11.7172341930,-76.5734118160,45.9315147400
-11.7167438114,-76.5690386726,57.1865692139
-11.7163290191,-76.5646607515,63.0193557739
-11.7159896215,-76.5602780872,73.2948684692
-11.7157254245,-76.5558882932,75.0016174316
-11.7155362512,-76.5514840485,67.1887207031
-11.7154231954,-76.5470929882,55.3792572021
-11.7153854983,-76.5426879011,42.0771293640
-11.7154234600,-76.5382913361,39.2996826172
-11.7155367098,-76.5339021455,37.9219360352
-11.7157262359,-76.5294958713,41.1950111389
-11.7159903801,-76.5251118832,40.9951019287
-11.7163303952,-76.5207251686,39.5397567749
-11.7167456815,-76.5163450057,42.3234024048
-11.7172357808,-76.5119761890,38.7140502930
-11.7178011874,-76.5076141307,38.9115982056
-11.7184417960,-76.5032607802,40.2516021729
-11.7191566721,-76.4989220486,38.0683975220
-11.7199457281,-76.4945980536,40.3355484009
-11.7208110462,-76.4902788254,40.5322685242
-11.7217465763,-76.4859932744,41.6428794861
-11.7227575584,-76.4817162326,39.8067054749
-11.7238425822,-76.4774550071,39.8752593994
-11.7250012954,-76.4732112744,48.4553756714
-11.7262313883,-76.4689935825,59.9842681885
-11.7275370073,-76.4647881942,66.1905517578
-11.7289110441,-76.4606177328,68.7258605957
-11.7303564105,-76.4564725779,66.3542861938
-11.7318708143,-76.4523586042,57.4657592773
-11.7334606779,-76.4482590365,44.7292060852
-11.7351183815,-76.4441941657,29.8993263245
-11.7734572918,-76.3806365300,25.6744480133
-11.7762737477,-76.3772855657,30.0818386078
-11.7791457225,-76.3739868968,29.2064323425
-11.9506947788,-76.2907564176,27.4608039856
-11.9550284222,-76.2905605038,30.9867782593
-11.9593646360,-76.2904413827,29.3347473145
-11.9636897987,-76.2903993577,31.5263252258
-11.9680324870,-76.2904339577,22.6528549194
-12.2010720090,-76.6210774092,24.7770309448
-12.1996863728,-76.6252824496,30.7021770477
-12.1982348314,-76.6294446109,33.5672454834
-12.1967085679,-76.6335902350,35.3606948853
-12.1951104818,-76.6377101485,37.0321540833
-12.1934398321,-76.6418057751,37.4655456543
-12.1917019213,-76.6458642099,38.3916473389
-12.1898976872,-76.6498842664,39.9354553223
-12.1880198686,-76.6538819752,38.6338043213
-12.1860741393,-76.6578445487,39.5708847046
-12.1840611543,-76.6617710517,40.7149696350
-12.1819811625,-76.6656608181,40.4212608337
-12.1798378940,-76.6695070999,41.4983940125
-12.1776281518,-76.6733163994,40.8286552429
-12.1753492873,-76.6770923653,37.5845260620
-12.1730072037,-76.6808250387,38.6919441223
-12.1706050124,-76.6845098794,39.2490386963
-12.1681357711,-76.6881575691,36.1236648560
-12.1656043229,-76.6917606614,35.6864242554
-12.1630061638,-76.6953251823,36.4673461914
-12.1603593178,-76.6988268966,35.6334762573
-12.1576480084,-76.7022871946,35.4267120361
-12.1548732799,-76.7057041733,37.0346298218
-12.1520451343,-76.7090655280,36.7923660278
-12.1491534850,-76.7123831672,37.2208213806
-12.1462162489,-76.7156368065,29.4405040741
-12.1432154597,-76.7188465679,26.6779193878
-12.1401535223,-76.7220090250,25.0538291931
-12.1274119015,-76.7340666886,26.8111324310
-12.1240962443,-76.7369401931,32.8194503784
-12.1207332299,-76.7397530185,34.1586647034
-12.1173273116,-76.7425018856,35.7097854614
-12.1138763358,-76.7451887494,37.5898513794
-12.1103726906,-76.7478192392,39.6753692627
-12.1068261643,-76.7503858096,39.1871337891
-12.1032287301,-76.7528940714,36.2078704834
-12.0996042016,-76.7553277357,33.1904907227
-12.0959225772,-76.7577069108,29.6589126587
-12.0922067869,-76.7600164381,27.9939651489
-11.8742878543,-76.7791939788,22.6863613129
-11.7521807163,-76.6768785875,26.5871963501
-11.7499058545,-76.6731071216,32.8247070312
-11.7476990921,-76.6693011138,30.6238784790
-11.7455531944,-76.6654478102,37.0204238892
-11.7434765927,-76.6615622102,42.9263153076
-11.7414697619,-76.6576457363,41.1283493042
-11.7395292957,-76.6536920330,45.3146514893
-11.7376539752,-76.6496982040,54.5141105652
-11.7358472394,-76.6456708064,53.2111968994
-11.7341152085,-76.6416242274,49.6988906860
-11.7324492722,-76.6375387435,54.8485832214
-11.7308550569,-76.6334276845,56.6692085266
-11.7293333376,-76.6292934755,55.2440299988
-11.7278780622,-76.6251188580,58.0365066528
-11.7264975210,-76.6209273567,63.0264015198
-11.7251914481,-76.6167197251,58.1911201477
-11.7239568261,-76.6124861726,60.8690109253
-11.7227911491,-76.6082164159,62.1462631226
-11.7217029188,-76.6039418616,59.9638442993
-11.7206864719,-76.5996408666,62.8470916748
-11.7197455120,-76.5953290291,64.5550079346
-11.7188782921,-76.5909988519,60.2809638977
-11.7180859227,-76.5866552947,47.8750457764
-11.7173688266,-76.5823023449,39.3341217041
-11.7167259978,-76.5779330832,39.5734405518
-11.7161574710,-76.5735458066,41.4902992249
-11.7156650098,-76.5691535791,47.4070396423
-11.7152483668,-76.5647565629,54.8545989990
-11.7149074711,-76.5603547769,60.7486038208
-11.7146421637,-76.5559458288,63.0489845276
-11.7144521621,-76.5515223709,61.2019996643
-11.7143386128,-76.5471121536,52.7521247864
-11.7143007572,-76.5426878484,41.0507621765
-11.7143388774,-76.5382721025,36.9234237671
-11.7144526384,-76.5338637633,37.6274948120
-11.7146429752,-76.5294382652,37.7900772095
-11.7149082826,-76.5250351521,38.9889945984
-11.7152497782,-76.5206292990,38.9307937622
-11.7156668445,-76.5162300231,41.7008934021
-11.7161590764,-76.5118421447,38.0464019775
-11.7167269858,-76.5074610603,38.8428955078
-11.7173703615,-76.5030887103,41.5858993530
-11.7180883395,-76.4987310483,37.7142486572
-11.7188808500,-76.4943881942,39.7520828247
-11.7197499575,-76.4900501200,40.1909217834
-11.7206895767,-76.4857458702,40.9179077148
-11.7217049652,-76.4814501696,40.6596450806
-11.7227947302,-76.4771703520,39.8441505432
-11.7239584491,-76.4729080893,47.8516120911
-11.7251939178,-76.4686719967,59.2426948547
-11.7265052300,-76.4644482565,65.5395660400
-11.7278852597,-76.4602596038,69.0281295776
-11.7293369716,-76.4560963735,65.0236053467
-11.7308579853,-76.4519644401,61.2636413574
-11.7324547938,-76.4478469926,54.6704483032
-11.7341197245,-76.4437643756,32.6880455017
-11.7726259019,-76.3799293173,25.0663108826
-11.7754546472,-76.3765637259,30.3358364105
-11.7783391762,-76.3732506798,27.5859737396
-11.7812789790,-76.3699905911,26.3449401855
-11.9506370560,-76.2896562932,26.5512428284
-11.9549896236,-76.2894595374,30.4164085388
-11.9593447715,-76.2893398791,30.8300571442
-11.9636888202,-76.2892976218,32.8699378967
-11.9680504720,-76.2893323479,24.5672969818
-12.2021035615,-76.6214184807,26.2487945557
-12.2007118943,-76.6256418135,30.8377132416
-12.1992540742,-76.6298220961,32.1879501343
-12.1977211608,-76.6339857600,35.6513557434
-12.1961161242,-76.6381236049,36.7766418457
-12.1944382057,-76.6422370455,35.0519943237
-12.1926927256,-76.6463131409,37.2680625916
-12.1908806570,-76.6503506957,39.5996971130
